longitude,latitude,fault
-103.8070,11.4050,12
-103.8750,11.8720,12
-104.2960,10.0170,12
-103.5980,10.1230,12
-102.9610,8.4000,12
-103.5950,8.3700,12
-104.2290,8.3400,12
-104.2290,8.3400,12
-104.2580,8.4560,12
-104.2960,9.1750,12
-104.2960,10.0170,12
-102.1840,3.7780,12
-102.3200,4.6530,12
-102.4570,5.5290,12
-102.5580,6.3550,12
-102.6590,7.1820,12
-102.8100,7.7910,12
-102.9610,8.4000,12
-102.2590,3.7510,12
-102.1840,3.7780,12
-102.1450,2.8890,12
-102.1180,2.8930,12
-102.2590,3.7510,12
-102.1990,3.4580,12
-102.2190,3.2390,12
-102.1930,3.0720,12
-102.1450,2.8890,12
-102.1180,2.8930,12
-102.0960,2.7980,12
-102.1090,2.7860,12
-102.0680,2.6350,12
120.4520,21.6320,13
120.4250,22.0430,13
120.3940,22.5810,13
120.3600,23.1980,13
120.5460,23.9790,13
120.9810,24.6540,13
121.3350,24.9630,13
128.4296,-2.0695,13
129.3035,-2.1993,13
130.1515,-2.3022,13
130.6289,-2.4772,13
131.1063,-2.6513,13
131.5318,-2.9324,13
132.3727,-3.5331,13
119.2671,16.6407,13
119.2716,17.0433,13
119.2796,17.4200,13
119.3996,18.0243,13
119.6408,18.4224,13
119.9979,18.9188,13
120.1750,19.2546,13
120.3089,19.7360,13
120.3284,20.1177,13
120.3100,20.4606,13
120.2819,20.8102,13
120.3141,21.2256,13
120.4195,21.5486,13
119.8420,13.1948,13
119.6188,13.3801,13
119.4250,13.5170,13
119.2414,13.7592,13
119.1489,14.0403,13
119.1038,14.3886,13
119.1234,14.7373,13
119.1447,15.1977,13
119.1793,15.4954,13
119.1921,15.7725,13
119.2144,16.1020,13
119.2550,16.5560,13
-73.2390,20.2910,14
-72.3320,20.3310,14
-71.8040,20.2670,14
-71.2770,20.2010,14
-71.2770,20.2010,14
-70.6270,20.0020,14
-76.3560,19.8450,14
-75.7290,19.9420,14
-75.2390,19.9900,14
-74.7490,20.0370,14
-73.9940,20.1660,14
-73.2390,20.2910,14
-70.6270,20.0020,14
-69.9780,19.8020,14
-69.9780,19.8020,14
-69.4150,19.6960,14
-69.4150,19.6960,14
-68.8530,19.5890,14
-68.0220,19.6870,14
-67.5310,19.7210,14
-67.0400,19.7540,14
-66.2590,19.8250,14
-65.6940,19.8290,14
-65.1290,19.8330,14
-64.3440,19.7790,14
-63.7600,19.7240,14
-63.3600,19.6910,14
-63.3600,19.6910,14
-62.8470,19.5740,14
-61.7929,19.2095,14
-61.3768,19.0422,14
-81.7540,18.8650,14
-81.2560,18.9600,14
-80.7580,19.0540,14
-80.2100,19.1600,14
-79.6600,19.2640,14
-79.0110,19.3820,14
-78.3610,19.4970,14
-77.6730,19.6230,14
-76.9830,19.7470,14
-76.3560,19.8450,14
-81.6250,17.8020,14
-81.6890,18.3330,14
-81.7540,18.8650,14
-86.9660,16.4760,14
-86.3200,16.6940,14
-85.6710,16.9110,14
-84.9100,17.1070,14
-84.2480,17.3440,14
-83.7060,17.4810,14
-82.8650,17.6260,14
-82.2440,17.6910,14
-81.6250,17.8020,14
-90.4388,14.8665,14
-90.0077,14.8907,14
-89.6929,14.9585,14
-89.3732,15.0990,14
-89.0584,15.2200,14
-88.7630,15.4186,14
-88.5353,15.5349,14
-88.2302,15.6366,14
-88.0123,15.7673,14
-86.9660,16.4760,14
-105.2470,18.7620,15
-105.5460,18.9810,15
-105.7390,19.1640,15
-105.9490,19.4020,15
-106.1210,19.6440,15
-106.2710,19.9160,15
-106.3520,20.2030,15
-106.3850,20.4280,15
-106.3870,20.6380,15
-106.3810,20.8400,15
-106.4420,21.1210,15
-106.5250,21.1840,15
-106.5510,21.2360,15
-106.6240,21.3110,15
-106.7570,21.4830,15
-106.8080,21.6400,15
-106.8620,21.7160,15
-106.8900,21.7990,15
-90.8980,12.5663,15
-91.3544,12.8133,15
-91.8135,13.0428,15
-92.1060,13.1663,15
-92.3040,13.2722,15
-92.6506,13.4528,15
-92.9566,13.6334,15
-93.3121,13.7962,15
-93.6632,13.9852,15
-94.0550,14.2044,15
-94.5420,14.4615,15
-94.8730,14.6825,15
-95.1170,14.8695,15
-95.4660,15.0725,15
-95.8054,15.2342,15
-96.2195,15.2910,15
-96.7236,15.3129,15
-97.2170,15.3405,15
-97.6910,15.4905,15
-98.1660,15.6226,15
-98.5880,15.7536,15
-99.0280,15.9016,15
-99.4350,16.1166,15
-99.8060,16.2806,15
-100.3360,16.4246,15
-100.8670,16.6186,15
-101.7030,17.0087,15
-102.4320,17.2627,15
-103.2000,17.5977,15
-103.7920,17.9028,15
-104.1910,18.1208,15
-104.4060,18.1918,15
-104.7250,18.3508,15
-105.0430,18.6048,15
-105.2470,18.7448,15
-45.1300,15.2670,16
-45.9470,15.3600,16
-46.7660,15.4510,16
-45.0370,12.6800,16
-45.0490,13.3360,16
-45.0610,13.9920,16
-45.1420,14.0260,16
-45.1360,14.6470,16
-45.1300,15.2670,16
-44.2620,12.6260,16
-45.0370,12.6800,16
-44.2780,12.1010,16
-44.2620,12.6260,16
-43.8840,12.0850,16
-44.2780,12.1010,16
-43.9210,10.9270,16
-43.9030,11.5060,16
-43.8840,12.0850,16
-41.0870,10.7870,16
-41.5590,10.8120,16
-42.0310,10.8370,16
-42.5040,10.8600,16
-42.9760,10.8830,16
-43.4480,10.9060,16
-43.9210,10.9270,16
-41.0830,9.9790,16
-41.0870,10.7870,16
-40.8610,9.9730,16
-41.0830,9.9790,16
-40.8650,9.3890,16
-40.8610,9.9730,16
-40.6400,9.3730,16
-40.8650,9.3890,16
-40.6520,8.8410,16
-40.6400,9.3730,16
-40.1200,8.8150,16
-40.6520,8.8410,16
-40.1410,8.2150,16
-40.1200,8.8150,16
-38.2210,8.1400,16
-38.7010,8.1590,16
-39.1810,8.1790,16
-39.6610,8.1970,16
-40.1410,8.2150,16
-38.2070,7.7030,16
-38.2210,8.1400,16
-36.8650,7.6540,16
-37.5360,7.6790,16
-38.2070,7.7030,16
-36.8510,7.4010,16
-36.8650,7.6540,16
-36.0580,7.3630,16
-36.8510,7.4010,16
-36.0470,7.0230,16
-36.0580,7.3630,16
-35.3670,6.9350,16
-36.0470,7.0230,16
-33.6240,6.6180,16
-34.4940,6.6160,16
-35.3630,6.6140,16
-35.3630,6.6140,16
-35.3670,6.9350,16
-33.6200,6.1040,16
-33.6240,6.6180,16
-33.5140,6.0760,16
-33.6200,6.1040,16
-33.5070,5.6490,16
-33.5140,6.0760,16
-32.9780,5.6470,16
-33.5070,5.6490,16
-30.9620,4.0610,16
-31.4370,4.0360,16
-31.9120,4.0110,16
-32.3870,3.9860,16
-32.8620,3.9600,16
-32.8620,3.9600,16
-32.9200,4.8040,16
-32.9780,5.6470,16
-30.7360,1.6430,16
-30.8110,2.4490,16
-30.8870,3.2550,16
-30.9620,4.0610,16
-30.0270,1.6070,16
-30.7360,1.6430,16
-26.4740,1.1590,16
-27.3150,1.0620,16
-27.8310,1.0070,16
-28.3470,0.9530,16
-29.2100,0.8490,16
-29.9200,0.7970,16
-29.9200,0.7970,16
-30.0270,1.6070,16
-25.0290,0.6140,16
-25.6590,0.5560,16
-26.2890,0.4980,16
-26.2890,0.4980,16
-26.4740,1.1590,16
-16.0370,-0.5200,16
-16.2520,-0.5560,16
-16.2520,-0.5560,16
-16.4980,0.2990,16
-16.4980,0.2990,16
-16.7570,0.2690,16
-17.3230,0.1500,16
-17.8890,0.0310,16
-18.3690,-0.0730,16
-18.8500,-0.1760,16
-19.6750,-0.3330,16
-20.4900,-0.4970,16
-21.0170,-0.5880,16
-21.5440,-0.6800,16
-22.3810,-0.7960,16
-22.9350,-0.8800,16
-23.4900,-0.9640,16
-24.0510,-1.0340,16
-24.6120,-1.1030,16
-24.6120,-1.1030,16
-24.8210,-0.2450,16
-25.0290,0.6140,16
-15.5650,-1.0730,16
-15.8410,-1.1430,16
-15.8410,-1.1430,16
-16.0370,-0.5200,16
-13.1580,-0.9150,16
-13.9090,-1.1080,16
-14.6590,-1.3010,16
-15.4100,-1.4930,16
-15.4100,-1.4930,16
-15.5650,-1.0730,16
-12.1640,-1.9450,16
-12.7010,-2.0990,16
-12.7010,-2.0990,16
-12.9300,-1.5070,16
-13.1580,-0.9150,16
-11.7660,-3.9720,16
-11.8980,-3.4930,16
-12.0290,-3.0130,16
-11.8340,-2.8550,16
-11.9990,-2.4000,16
-12.1640,-1.9450,16
-12.0970,-4.1030,16
-11.7660,-3.9720,16
-12.0390,-4.5870,16
-12.0970,-4.1030,16
-12.1440,-4.6090,16
-12.0390,-4.5870,16
-11.6040,-4.9420,16
-12.0190,-5.0260,16
-12.0190,-5.0260,16
-12.1440,-4.6090,16
-11.1670,-5.3770,16
-11.5160,-5.4150,16
-11.5160,-5.4150,16
-11.6040,-4.9420,16
-11.0220,-5.9300,16
-11.1670,-5.3770,16
-11.2670,-6.0200,16
-11.0220,-5.9300,16
-11.1810,-6.7550,16
-11.2670,-6.0200,16
-13.6210,-7.3670,16
-12.8070,-7.1650,16
-11.9930,-6.9610,16
-11.1810,-6.7550,16
-13.1910,-8.3740,16
-13.3570,-8.4110,16
-13.3570,-8.4110,16
-13.4890,-7.8890,16
-13.6210,-7.3670,16
-13.0230,-9.2250,16
-13.1910,-8.3740,16
-13.2480,-9.2760,16
-13.0230,-9.2250,16
-13.1660,-9.7940,16
-13.2480,-9.2760,16
-13.3150,-9.8250,16
-13.1660,-9.7940,16
-13.0310,-11.4220,16
-13.1740,-10.6230,16
-13.3150,-9.8250,16
-15.0060,-11.8850,16
-14.5120,-11.7710,16
-14.0180,-11.6550,16
-13.5240,-11.5390,16
-13.0310,-11.4220,16
-14.8610,-12.3200,16
-14.9080,-12.3390,16
-14.9080,-12.3390,16
-15.0060,-11.8850,16
-14.5500,-12.5770,16
-14.7910,-12.6560,16
-14.7910,-12.6560,16
-14.8610,-12.3200,16
-14.4100,-13.2180,16
-14.5500,-12.5770,16
-14.6000,-13.2660,16
-14.4100,-13.2180,16
-13.6430,-14.0350,16
-14.4780,-14.2080,16
-14.4780,-14.2080,16
-14.5390,-13.7370,16
-14.6000,-13.2660,16
-13.2260,-15.6630,16
-13.4350,-14.8490,16
-13.6430,-14.0350,16
-13.3840,-15.6880,16
-13.2260,-15.6630,16
-13.2390,-16.2120,16
-13.3840,-15.6880,16
-14.3020,-16.4330,16
-13.7700,-16.3230,16
-13.2390,-16.2120,16
-14.2380,-16.7640,16
-14.3020,-16.4330,16
-14.3690,-16.7770,16
-14.2380,-16.7640,16
-12.9600,-17.7900,16
-13.5190,-17.8930,16
-14.0790,-17.9950,16
-14.0790,-17.9950,16
-14.2240,-17.3860,16
-14.3690,-16.7770,16
-12.4770,-18.7470,16
-12.7590,-18.7850,16
-12.7590,-18.7850,16
-12.8600,-18.2870,16
-12.9600,-17.7900,16
-11.9450,-19.8250,16
-12.2630,-19.9350,16
-12.2630,-19.9350,16
-12.3700,-19.3410,16
-12.4770,-18.7470,16
-11.8520,-20.2780,16
-11.9450,-19.8250,16
-11.9710,-20.2990,16
-11.8520,-20.2780,16
-11.7630,-21.1760,16
-11.9710,-20.2990,16
-12.0070,-21.2090,16
-11.7630,-21.1760,16
-11.8490,-21.7350,16
-12.0070,-21.2090,16
-11.9360,-21.7520,16
-11.8490,-21.7350,16
-11.8190,-22.1530,16
-11.9360,-21.7520,16
-12.9100,-22.3790,16
-12.3640,-22.2670,16
-11.8190,-22.1530,16
-12.8510,-22.6300,16
-12.9100,-22.3790,16
-13.8290,-22.8290,16
-13.3400,-22.7300,16
-12.8510,-22.6300,16
-13.5700,-23.5140,16
-13.6640,-23.5440,16
-13.6640,-23.5440,16
-13.8290,-22.8290,16
-13.2800,-24.7770,16
-13.4260,-24.1460,16
-13.5700,-23.5140,16
-13.8110,-24.8870,16
-13.2800,-24.7770,16
-13.6630,-25.6480,16
-13.8110,-24.8870,16
-14.0490,-25.7380,16
-13.6630,-25.6480,16
-13.6900,-26.5640,16
-13.8160,-26.5860,16
-13.8160,-26.5860,16
-14.0490,-25.7380,16
-12.7460,-28.2130,16
-13.2720,-28.3210,16
-13.2720,-28.3210,16
-13.4820,-27.4430,16
-13.6900,-26.5640,16
-12.5330,-28.9410,16
-12.7460,-28.2130,16
-13.9900,-29.2510,16
-13.2620,-29.0980,16
-12.5330,-28.9410,16
-13.7160,-29.8280,16
-13.8200,-29.8510,16
-13.8200,-29.8510,16
-13.9900,-29.2510,16
-13.3670,-31.1570,16
-13.5430,-30.4910,16
-13.7160,-29.8280,16
-13.4990,-31.1790,16
-13.3670,-31.1570,16
-13.2450,-32.1430,16
-13.3710,-31.6610,16
-13.4990,-31.1790,16
-14.5230,-32.4000,16
-13.8830,-32.2750,16
-13.2450,-32.1430,16
-14.3670,-33.4990,16
-14.4460,-32.8980,16
-14.5230,-32.4000,16
-14.7020,-33.5690,16
-14.3670,-33.4990,16
-14.5150,-34.0430,16
-14.7020,-33.5690,16
-15.2740,-34.2380,16
-14.5150,-34.0430,16
-15.0830,-34.6900,16
-15.2740,-34.2380,16
-15.2660,-34.7700,16
-15.0830,-34.6900,16
-15.1000,-35.1820,16
-15.2660,-34.7700,16
-17.7030,-35.6630,16
-16.9620,-35.4990,16
-16.0270,-35.3430,16
-15.1000,-35.1820,16
-17.0850,-36.4720,16
-17.4190,-36.0680,16
-17.7030,-35.6630,16
-17.4400,-36.5620,16
-17.0850,-36.4720,16
-17.2330,-37.3740,16
-17.3330,-36.9440,16
-17.4400,-36.5620,16
-17.5330,-37.4720,16
-17.2330,-37.3740,16
-16.7990,-38.4010,16
-17.0510,-38.4470,16
-17.0510,-38.4470,16
-17.3880,-38.0250,16
-17.5330,-37.4720,16
-15.9220,-39.6810,16
-15.9650,-39.3520,16
-16.0440,-38.8830,16
-16.3610,-38.5580,16
-16.7990,-38.4010,16
-16.4150,-39.7900,16
-15.9220,-39.6810,16
-16.4700,-40.2730,16
-16.4150,-39.7900,16
-16.8670,-40.3660,16
-16.4700,-40.2730,16
-14.8940,-45.3710,16
-15.5940,-45.4760,16
-15.5940,-45.4760,16
-15.7600,-45.0280,16
-15.9240,-44.5800,16
-16.0860,-44.1320,16
-16.2440,-43.6830,16
-16.3300,-43.3870,16
-16.4300,-42.8680,16
-16.2150,-42.3380,16
-16.3320,-41.8060,16
-16.6780,-41.5190,16
-16.7440,-41.1760,16
-16.8170,-40.7900,16
-16.8670,-40.3660,16
-13.8100,-45.7970,16
-14.7150,-45.8980,16
-14.7150,-45.8980,16
-14.8940,-45.3710,16
-10.4830,-47.1260,16
-11.1890,-47.2450,16
-11.8980,-47.3610,16
-12.6100,-47.4710,16
-13.3250,-47.5780,16
-13.3250,-47.5780,16
-13.5710,-46.6880,16
-13.8100,-45.7970,16
-8.1390,-48.9610,16
-8.9220,-49.0910,16
-9.7100,-49.2160,16
-9.7100,-49.2160,16
-9.9090,-48.6940,16
-10.1040,-48.1720,16
-10.2960,-47.6490,16
-10.4830,-47.1260,16
-7.9610,-49.2700,16
-8.0220,-49.2830,16
-8.0220,-49.2830,16
-8.1390,-48.9610,16
-7.4330,-50.0010,16
-7.6380,-50.0590,16
-7.6380,-50.0590,16
-7.9610,-49.2700,16
-5.1690,-50.2160,16
-6.1600,-50.4170,16
-7.1590,-50.6100,16
-7.1590,-50.6100,16
-7.4330,-50.0010,16
-3.9560,-51.9790,16
-4.2380,-52.0490,16
-4.2380,-52.0490,16
-4.4780,-51.5910,16
-4.7130,-51.1330,16
-4.9430,-50.6750,16
-5.1690,-50.2160,16
-1.3820,-54.0530,16
-2.3720,-54.3270,16
-2.3720,-54.3270,16
-2.9200,-53.5470,16
-3.4470,-52.7640,16
-3.9560,-51.9790,16
-0.4380,-54.8520,16
-0.9150,-54.4530,16
-1.3820,-54.0530,16
56.2650,14.6230,17
56.8190,14.3020,17
56.8190,14.3020,17
56.7620,14.2080,17
56.7620,14.2080,17
56.9030,14.1410,17
57.0370,14.0680,17
57.0370,14.0680,17
56.9690,13.9370,17
56.9690,13.9370,17
57.1400,13.8480,17
57.2990,13.7720,17
57.2990,13.7720,17
57.3010,13.7400,17
57.3010,13.7400,17
57.4780,13.6430,17
57.6890,13.5230,17
57.8100,13.4510,17
57.8100,13.4510,17
57.7330,13.3090,17
57.6390,13.1380,17
57.6390,13.1380,17
57.8680,13.0020,17
58.2390,12.7450,17
56.9190,9.9710,17
57.1380,10.4340,17
57.3560,10.8960,17
57.5760,11.3590,17
57.7960,11.8210,17
58.0170,12.2830,17
58.2390,12.7450,17
58.0630,9.5320,17
57.4910,9.9420,17
57.2610,9.6810,17
57.0290,9.8570,17
56.9780,9.8570,17
56.9190,9.9710,17
58.0180,9.4500,17
58.0630,9.5320,17
58.2630,9.2930,17
58.0180,9.4500,17
58.1480,9.0900,17
58.2630,9.2930,17
58.4300,8.8630,17
58.1480,9.0900,17
58.2510,8.6470,17
58.4300,8.8630,17
58.9180,8.1670,17
58.6110,8.4010,17
58.2510,8.6470,17
58.8800,8.0970,17
58.9180,8.1670,17
59.3090,7.7680,17
58.8800,8.0970,17
59.2200,7.6730,17
59.3090,7.7680,17
60.1790,6.9510,17
59.7000,7.3120,17
59.2200,7.6730,17
60.0380,6.7670,17
60.1790,6.9510,17
61.6570,5.4900,17
61.1420,5.9100,17
60.6700,6.3100,17
60.0380,6.7670,17
61.5290,5.2620,17
61.6570,5.4900,17
63.0020,4.1080,17
62.4570,4.5230,17
62.0000,4.9110,17
61.5290,5.2620,17
62.8680,3.8930,17
63.0020,4.1080,17
63.3880,3.7000,17
63.3310,3.6310,17
63.3310,3.6310,17
62.8680,3.8930,17
63.8900,3.6020,17
63.8190,3.4820,17
63.8190,3.4820,17
63.3880,3.7000,17
64.6820,3.2990,17
64.6180,3.2170,17
64.6180,3.2170,17
63.8900,3.6020,17
65.4890,3.2990,17
65.2130,2.9210,17
65.2130,2.9210,17
64.6820,3.2990,17
66.3800,2.7520,17
65.9630,2.9710,17
65.4890,3.2990,17
65.9920,2.0520,17
66.1790,2.3930,17
66.3800,2.7520,17
66.6730,1.6210,17
66.3330,1.8590,17
65.9920,2.0520,17
66.4930,1.3310,17
66.6730,1.6210,17
66.8700,1.0680,17
66.4930,1.3310,17
66.6570,0.7220,17
66.8700,1.0680,17
67.1590,0.3370,17
66.6570,0.7220,17
66.8390,-0.0390,17
67.1590,0.3370,17
67.2090,-0.3400,17
66.8390,-0.0390,17
67.0230,-0.5780,17
67.2090,-0.3400,17
67.6620,-1.0400,17
67.0230,-0.5780,17
67.3670,-1.4400,17
67.6620,-1.0400,17
67.9290,-1.9130,17
67.3670,-1.4400,17
67.7880,-2.0880,17
67.9290,-1.9130,17
68.2490,-2.5400,17
67.7880,-2.0880,17
-64.9970,10.5390,18
-65.1210,10.6000,18
-65.1210,10.6000,18
-65.5260,10.6150,18
-65.9640,10.6530,18
-66.4370,10.6620,18
-66.8690,10.6670,18
-67.4990,10.5920,18
-67.9610,10.5000,18
-58.6390,10.1900,18
-59.1210,10.2200,18
-59.9880,10.2950,18
-60.4570,10.3450,18
-60.9270,10.3950,18
-61.5420,10.4270,18
-62.1580,10.4580,18
-62.6410,10.4820,18
-63.2330,10.5090,18
-63.8780,10.5320,18
-64.2100,10.5190,18
-64.5080,10.4740,18
-64.9970,10.5390,18
-61.3928,19.0346,18
-61.0487,18.8747,18
-60.7287,18.6689,18
-60.4806,18.4553,18
-60.2860,18.1910,18
-60.0590,17.8230,18
-59.8270,17.5480,18
-59.4730,17.2430,18
-59.1124,16.9060,18
-58.8563,16.3814,18
-58.7526,16.0441,18
-58.7106,15.7595,18
-58.6740,15.4120,18
-58.5340,15.2840,18
-58.2960,15.1500,18
-57.9210,14.8640,18
-57.7990,14.4990,18
-57.7190,13.8740,18
-57.5760,13.1020,18
-57.4760,12.4270,18
-57.4320,11.6610,18
-57.5410,11.1440,18
-57.7700,10.6340,18
-58.1650,10.1600,18
-58.1570,10.1600,18
-58.6390,10.1900,18
-86.6570,10.2083,19
-86.9840,10.5203,19
-87.5019,11.0717,19
-87.8990,11.3704,19
-88.3480,11.6269,19
-88.9826,11.8974,19
-89.6757,12.1676,19
-90.3553,12.4243,19
-90.9044,12.5879,19
-82.8750,7.3660,19
-83.0740,7.5920,19
-83.2330,7.8490,19
-83.3600,7.9280,19
-83.6050,8.0440,19
-83.8380,8.1820,19
-83.9960,8.3169,19
-84.1580,8.4740,19
-84.4190,8.6370,19
-84.6860,8.7720,19
-85.0440,8.9370,19
-85.3810,9.0890,19
-85.6120,9.2030,19
-85.9100,9.4230,19
-86.2040,9.6840,19
-86.4490,9.9380,19
-86.6480,10.2350,19
-82.6602,7.3124,19
-82.7682,7.3104,19
-82.8236,7.3363,19
-82.8750,7.3660,19
-82.6602,7.3124,20
-82.6602,7.0644,20
-82.6602,6.5083,20
-82.6602,5.7792,20
-82.6602,5.0002,20
-82.6602,4.5091,20
-82.6602,4.0181,20
-82.6602,3.5411,20
-82.5912,3.0640,20
-82.6318,3.1053,20
-83.3780,3.1650,20
-83.9230,3.1390,20
-84.4670,3.1120,20
-101.2030,2.2410,20
-101.5120,2.2320,20
-102.0680,2.6350,20
-101.8780,2.6420,20
-101.6970,2.6400,20
-101.4900,2.6050,20
-101.5120,2.2320,20
-95.1980,2.5070,20
-95.2240,2.2220,20
-95.2240,2.2220,20
-96.1200,2.2380,20
-100.0470,2.3000,20
-100.0660,2.2070,20
-92.0900,2.2000,20
-92.2450,2.2270,20
-92.9280,2.3000,20
-93.6110,2.3720,20
-94.4040,2.4400,20
-95.1980,2.5070,20
-100.0660,2.2070,20
-100.3940,2.2070,20
-100.6440,2.2040,20
-101.0670,2.2100,20
-101.1960,2.1990,20
-101.1960,2.1990,20
-101.2030,2.2410,20
-98.8890,2.2130,20
-98.9180,2.1120,20
-98.9180,2.1120,20
-99.6570,2.1900,20
-99.7390,2.2690,20
-99.8110,2.2730,20
-99.9130,2.2720,20
-100.0470,2.3000,20
-97.5510,2.0880,20
-97.8460,2.0770,20
-98.3670,2.1450,20
-98.8890,2.2130,20
-91.5380,2.0110,20
-92.1180,1.9900,20
-92.1180,1.9900,20
-92.0900,2.2000,20
-97.5850,1.8980,20
-97.5510,2.0880,20
-96.1200,2.2380,20
-96.1750,1.8730,20
-96.1750,1.8730,20
-96.8800,1.8860,20
-97.5850,1.8980,20
-91.5610,1.8170,20
-91.5380,2.0110,20
-90.6970,1.7360,20
-91.5610,1.8170,20
-84.4670,3.1120,20
-84.5670,2.5340,20
-84.5710,2.0660,20
-84.5760,1.5980,20
-84.5760,1.5980,20
-85.3490,1.6440,20
-90.6630,1.1200,20
-90.6970,1.7360,20
-85.3490,1.6440,20
-85.3860,0.8320,20
-85.3860,0.8320,20
-86.2660,0.8800,20
-87.1450,0.9290,20
-88.0240,0.9770,20
-88.9040,1.0250,20
-89.7840,1.0730,20
-90.6630,1.1200,20
-102.0880,1.9030,21
-102.0760,1.9720,21
-102.0750,2.0240,21
-102.0670,2.1370,21
-102.0750,2.1610,21
-102.0800,2.3080,21
-102.0880,2.3270,21
-102.0900,2.3910,21
-102.0850,2.4120,21
-102.0850,2.4860,21
-102.0770,2.5020,21
-102.0820,2.5740,21
-102.0680,2.6350,21
-102.1040,1.9040,21
-102.0880,1.9030,21
-102.1330,1.7780,21
-102.1040,1.9040,21
-102.2620,1.7520,21
-102.1330,1.7780,21
-102.2300,1.5410,21
-102.2620,1.7520,21
-102.2570,1.5280,21
-102.2300,1.5410,21
-102.2030,1.2210,21
-102.2430,1.3490,21
-102.2220,1.3610,21
-102.2570,1.5280,21
-102.2230,1.2140,21
-102.2030,1.2210,21
-102.1810,1.1340,21
-102.2230,1.2140,21
-102.2400,0.7130,21
-102.1810,1.1340,21
-102.2100,0.7060,21
-102.2400,0.7130,21
-102.5240,-1.2830,21
-102.3970,-0.5030,21
-102.3190,-0.0150,21
-102.2940,0.1570,21
-102.2530,0.3720,21
-102.2100,0.7060,21
-102.3990,-1.2830,21
-102.5240,-1.2830,21
-102.4620,-1.5330,21
-102.3990,-1.2830,21
-102.3070,-1.5960,21
-102.4620,-1.5330,21
-102.4020,-1.9070,21
-102.3070,-1.5960,21
-102.6210,-1.9060,21
-102.4020,-1.9070,21
-102.7540,-2.9340,21
-102.6870,-2.4360,21
-102.6210,-1.9060,21
-102.5660,-2.9360,21
-102.7540,-2.9340,21
-102.7350,-4.0560,21
-102.5710,-3.4350,21
-102.5660,-2.9360,21
-104.5390,-3.8440,21
-103.6370,-3.9510,21
-102.7350,-4.0560,21
-104.6990,-4.1520,21
-104.5390,-3.8440,21
-105.3800,-4.0780,21
-104.6990,-4.1520,21
-105.5440,-4.5690,21
-105.3800,-4.0780,21
-106.2530,-4.4940,21
-105.5440,-4.5690,21
-106.5870,-5.6240,21
-106.4500,-5.0430,21
-106.2530,-4.4940,21
-106.7410,-5.6200,21
-106.5870,-5.6240,21
-106.7520,-6.0190,21
-106.7410,-5.6200,21
-106.8450,-6.0160,21
-106.7520,-6.0190,21
-106.9500,-6.4430,21
-106.8450,-6.0160,21
-107.4410,-6.3670,21
-106.9500,-6.4430,21
-108.3200,-9.1450,21
-108.1920,-8.3570,21
-108.0630,-8.2400,21
-107.8800,-7.5140,21
-107.6530,-7.1860,21
-107.6070,-6.7590,21
-107.4410,-6.3670,21
-109.7560,-8.9250,21
-109.0380,-9.0350,21
-108.3200,-9.1450,21
-109.8570,-9.6770,21
-109.7560,-8.9250,21
-110.0710,-9.6650,21
-109.8570,-9.6770,21
-110.2920,-10.8020,21
-110.2180,-10.0800,21
-110.0710,-9.6650,21
-110.4470,-10.8220,21
-110.2920,-10.8020,21
-111.0770,-12.7420,21
-110.9260,-11.9680,21
-110.6750,-11.4720,21
-110.4850,-11.3940,21
-110.4470,-10.8220,21
-110.8920,-12.7550,21
-111.0770,-12.7420,21
-111.0070,-13.4110,21
-110.8920,-12.7550,21
-111.1910,-13.3960,21
-111.0070,-13.4110,21
-111.2660,-13.5410,21
-111.1910,-13.3960,21
-112.4260,-13.3860,21
-111.8460,-13.4650,21
-111.2660,-13.5410,21
-112.6130,-14.7180,21
-112.5810,-14.0620,21
-112.4390,-13.8650,21
-112.4260,-13.3860,21
-112.7660,-14.7040,21
-112.6130,-14.7180,21
-113.0660,-16.3510,21
-112.9730,-15.7920,21
-112.8690,-15.2480,21
-112.7660,-14.7040,21
-112.9730,-16.3610,21
-113.0660,-16.3510,21
-113.1650,-16.6700,21
-112.9730,-16.3610,21
-113.0410,-16.6830,21
-113.1650,-16.6700,21
-113.2410,-17.0520,21
-113.0410,-16.6830,21
-113.1170,-17.0650,21
-113.2410,-17.0520,21
-113.3290,-17.5210,21
-113.1170,-17.0650,21
-113.1740,-17.5380,21
-113.3290,-17.5210,21
-113.3880,-17.9940,21
-113.1740,-17.5380,21
-113.2640,-18.0080,21
-113.3880,-17.9940,21
-113.5200,-18.7580,21
-113.3830,-18.4440,21
-113.2640,-18.0080,21
-113.3640,-18.7770,21
-113.5200,-18.7580,21
-113.6230,-19.2850,21
-113.3640,-18.7770,21
-113.4980,-19.3010,21
-113.6230,-19.2850,21
-114.4210,-22.1150,21
-114.3790,-21.6270,21
-114.3180,-21.5640,21
-114.2290,-21.1210,21
-114.0870,-20.5990,21
-113.9310,-20.5740,21
-113.7960,-20.3210,21
-113.6970,-19.9680,21
-113.4980,-19.3010,21
-114.5670,-23.0240,21
-114.4980,-22.5430,21
-114.5050,-22.1960,21
-114.4210,-22.1150,21
-114.8750,-23.0400,21
-114.5670,-23.0240,21
-114.9620,-23.1790,21
-114.8750,-23.0400,21
-115.1830,-23.2370,21
-114.9620,-23.1790,21
-115.2540,-23.3970,21
-115.1830,-23.2370,21
-115.5990,-23.4680,21
-115.2540,-23.3970,21
